video_id,publish_ts,title,thumbnail_def,thumbnail_mq,thumbnail_hq,channel_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,thumbnail_location
1gupsllu5wQ,2015-03-18T06:35:17Z,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 6 of 7)",https://i.ytimg.com/vi/1gupsllu5wQ/default.jpg,https://i.ytimg.com/vi/1gupsllu5wQ/mqdefault.jpg,https://i.ytimg.com/vi/1gupsllu5wQ/hqdefault.jpg,Corey Schafer,3875,64,0,0,4,./thumbnails/1gupsllu5wQ.jpg
nAWVYFEzoY8,2015-03-18T06:12:46Z,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 2 of 7)",https://i.ytimg.com/vi/nAWVYFEzoY8/default.jpg,https://i.ytimg.com/vi/nAWVYFEzoY8/mqdefault.jpg,https://i.ytimg.com/vi/nAWVYFEzoY8/hqdefault.jpg,Corey Schafer,8469,101,3,0,5,./thumbnails/nAWVYFEzoY8.jpg
cdPS-lmlwco,2015-03-18T06:18:51Z,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 3 of 7)",https://i.ytimg.com/vi/cdPS-lmlwco/default.jpg,https://i.ytimg.com/vi/cdPS-lmlwco/mqdefault.jpg,https://i.ytimg.com/vi/cdPS-lmlwco/hqdefault.jpg,Corey Schafer,5878,74,1,0,2,./thumbnails/cdPS-lmlwco.jpg
JskeRdu_X8Q,2015-03-18T06:23:41Z,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 4 of 7)",https://i.ytimg.com/vi/JskeRdu_X8Q/default.jpg,https://i.ytimg.com/vi/JskeRdu_X8Q/mqdefault.jpg,https://i.ytimg.com/vi/JskeRdu_X8Q/hqdefault.jpg,Corey Schafer,5085,77,1,0,4,./thumbnails/JskeRdu_X8Q.jpg
w4KF_lapbRI,2015-03-18T06:29:52Z,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 5 of 7)",https://i.ytimg.com/vi/w4KF_lapbRI/default.jpg,https://i.ytimg.com/vi/w4KF_lapbRI/mqdefault.jpg,https://i.ytimg.com/vi/w4KF_lapbRI/hqdefault.jpg,Corey Schafer,4574,68,0,0,4,./thumbnails/w4KF_lapbRI.jpg
8JgU2WmrZXI,2015-03-18T05:28:05Z,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 1 of 7)",https://i.ytimg.com/vi/8JgU2WmrZXI/default.jpg,https://i.ytimg.com/vi/8JgU2WmrZXI/mqdefault.jpg,https://i.ytimg.com/vi/8JgU2WmrZXI/hqdefault.jpg,Corey Schafer,30636,298,3,0,19,./thumbnails/8JgU2WmrZXI.jpg
qxzp4X6sfGo,2015-03-18T06:40:11Z,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 7 of 7)",https://i.ytimg.com/vi/qxzp4X6sfGo/default.jpg,https://i.ytimg.com/vi/qxzp4X6sfGo/mqdefault.jpg,https://i.ytimg.com/vi/qxzp4X6sfGo/hqdefault.jpg,Corey Schafer,4699,114,0,0,15,./thumbnails/qxzp4X6sfGo.jpg
jF-OQ-BrIAM,2014-12-29T16:25:08Z,CSS Tips and Tricks: Add External URLs to Print Stylesheets,https://i.ytimg.com/vi/jF-OQ-BrIAM/default.jpg,https://i.ytimg.com/vi/jF-OQ-BrIAM/mqdefault.jpg,https://i.ytimg.com/vi/jF-OQ-BrIAM/hqdefault.jpg,Corey Schafer,5769,44,0,0,3,./thumbnails/jF-OQ-BrIAM.jpg
4glHQglQrU8,2014-12-22T21:30:17Z,Mac Tip: Adding Folder Stacks to the Dock,https://i.ytimg.com/vi/4glHQglQrU8/default.jpg,https://i.ytimg.com/vi/4glHQglQrU8/mqdefault.jpg,https://i.ytimg.com/vi/4glHQglQrU8/hqdefault.jpg,Corey Schafer,21272,176,5,0,19,./thumbnails/4glHQglQrU8.jpg
ZL-LhaaMTTE,2014-12-15T17:21:33Z,"Understanding Binary, Hexadecimal, Decimal (Base-10), and more",https://i.ytimg.com/vi/ZL-LhaaMTTE/default.jpg,https://i.ytimg.com/vi/ZL-LhaaMTTE/mqdefault.jpg,https://i.ytimg.com/vi/ZL-LhaaMTTE/hqdefault.jpg,Corey Schafer,137605,2696,91,0,167,./thumbnails/ZL-LhaaMTTE.jpg
zVLJfrIwEP8,2014-11-26T03:48:04Z,"Sublime Text 3: Setup, Package Control, and Settings",https://i.ytimg.com/vi/zVLJfrIwEP8/default.jpg,https://i.ytimg.com/vi/zVLJfrIwEP8/mqdefault.jpg,https://i.ytimg.com/vi/zVLJfrIwEP8/hqdefault.jpg,Corey Schafer,438291,2485,68,0,317,./thumbnails/zVLJfrIwEP8.jpg
eGT0Z3oafFA,2014-11-26T01:31:40Z,WordPress Tips: Test your theme with Theme Unit Test and Monster Widget,https://i.ytimg.com/vi/eGT0Z3oafFA/default.jpg,https://i.ytimg.com/vi/eGT0Z3oafFA/mqdefault.jpg,https://i.ytimg.com/vi/eGT0Z3oafFA/hqdefault.jpg,Corey Schafer,6289,87,2,0,2,./thumbnails/eGT0Z3oafFA.jpg
obsje6AO3U8,2014-11-23T21:54:54Z,WordPress Plugins: Imsanity,https://i.ytimg.com/vi/obsje6AO3U8/default.jpg,https://i.ytimg.com/vi/obsje6AO3U8/mqdefault.jpg,https://i.ytimg.com/vi/obsje6AO3U8/hqdefault.jpg,Corey Schafer,16110,101,1,0,9,./thumbnails/obsje6AO3U8.jpg
VmQq1o1taOA,2014-11-13T05:02:14Z,Mac Tip: Ways to perform Screen Capturing and Screenshots,https://i.ytimg.com/vi/VmQq1o1taOA/default.jpg,https://i.ytimg.com/vi/VmQq1o1taOA/mqdefault.jpg,https://i.ytimg.com/vi/VmQq1o1taOA/hqdefault.jpg,Corey Schafer,3664,79,1,0,4,./thumbnails/VmQq1o1taOA.jpg
o78WQr_kYSk,2014-11-07T04:28:10Z,Paver Patio Time Lapse,https://i.ytimg.com/vi/o78WQr_kYSk/default.jpg,https://i.ytimg.com/vi/o78WQr_kYSk/mqdefault.jpg,https://i.ytimg.com/vi/o78WQr_kYSk/hqdefault.jpg,Corey Schafer,23942,595,6,0,34,./thumbnails/o78WQr_kYSk.jpg
AMlNnhdJOo8,2014-10-28T04:13:59Z,ArcGIS API for JavaScript Part 2: Starting Templates,https://i.ytimg.com/vi/AMlNnhdJOo8/default.jpg,https://i.ytimg.com/vi/AMlNnhdJOo8/mqdefault.jpg,https://i.ytimg.com/vi/AMlNnhdJOo8/hqdefault.jpg,Corey Schafer,26194,214,2,0,14,./thumbnails/AMlNnhdJOo8.jpg
0liXeoADU6A,2014-08-01T03:33:31Z,Linux/Mac Terminal Tutorial: Creating Aliases for Commands,https://i.ytimg.com/vi/0liXeoADU6A/default.jpg,https://i.ytimg.com/vi/0liXeoADU6A/mqdefault.jpg,https://i.ytimg.com/vi/0liXeoADU6A/hqdefault.jpg,Corey Schafer,33097,464,8,0,38,./thumbnails/0liXeoADU6A.jpg
g0O86DQnDiA,2014-08-01T04:03:20Z,Mac Tip: Windows' Snapping Feature on Mac with HyperDock,https://i.ytimg.com/vi/g0O86DQnDiA/default.jpg,https://i.ytimg.com/vi/g0O86DQnDiA/mqdefault.jpg,https://i.ytimg.com/vi/g0O86DQnDiA/hqdefault.jpg,Corey Schafer,8578,73,1,0,8,./thumbnails/g0O86DQnDiA.jpg
-tsFnoKNtNc,2014-07-23T05:04:05Z,ArcGIS API for JavaScript Part 1: Our First Web Map,https://i.ytimg.com/vi/-tsFnoKNtNc/default.jpg,https://i.ytimg.com/vi/-tsFnoKNtNc/mqdefault.jpg,https://i.ytimg.com/vi/-tsFnoKNtNc/hqdefault.jpg,Corey Schafer,66551,469,10,0,26,./thumbnails/-tsFnoKNtNc.jpg
uOMk8MlE_v4,2014-07-20T17:10:06Z,"Sublime Text 2: Setup, Package Control, and Settings",https://i.ytimg.com/vi/uOMk8MlE_v4/default.jpg,https://i.ytimg.com/vi/uOMk8MlE_v4/mqdefault.jpg,https://i.ytimg.com/vi/uOMk8MlE_v4/hqdefault.jpg,Corey Schafer,44298,208,4,0,27,./thumbnails/uOMk8MlE_v4.jpg
OlpVKUpraao,2014-07-15T16:44:37Z,Using Font Awesome in Desktop Applications (OS X),https://i.ytimg.com/vi/OlpVKUpraao/default.jpg,https://i.ytimg.com/vi/OlpVKUpraao/mqdefault.jpg,https://i.ytimg.com/vi/OlpVKUpraao/hqdefault.jpg,Corey Schafer,30677,129,5,0,9,./thumbnails/OlpVKUpraao.jpg
y2AlgMII1OU,2014-07-02T01:07:03Z,Web fonts using CSS Font Face,https://i.ytimg.com/vi/y2AlgMII1OU/default.jpg,https://i.ytimg.com/vi/y2AlgMII1OU/mqdefault.jpg,https://i.ytimg.com/vi/y2AlgMII1OU/hqdefault.jpg,Corey Schafer,10038,81,3,0,12,./thumbnails/y2AlgMII1OU.jpg
zlWkB4bzZsg,2014-04-25T15:27:10Z,Lab Puppy playing fetch in a lake,https://i.ytimg.com/vi/zlWkB4bzZsg/default.jpg,https://i.ytimg.com/vi/zlWkB4bzZsg/mqdefault.jpg,https://i.ytimg.com/vi/zlWkB4bzZsg/hqdefault.jpg,Corey Schafer,10150,334,1,0,19,./thumbnails/zlWkB4bzZsg.jpg
_63O1hgJTaQ,2014-04-25T15:20:17Z,Lab Puppy playing fetch in a creek,https://i.ytimg.com/vi/_63O1hgJTaQ/default.jpg,https://i.ytimg.com/vi/_63O1hgJTaQ/mqdefault.jpg,https://i.ytimg.com/vi/_63O1hgJTaQ/hqdefault.jpg,Corey Schafer,9665,222,0,0,4,./thumbnails/_63O1hgJTaQ.jpg
sEJGynuNdWw,2014-04-25T14:16:32Z,If I'm running even 1 minute late for my dog's morning walk...,https://i.ytimg.com/vi/sEJGynuNdWw/default.jpg,https://i.ytimg.com/vi/sEJGynuNdWw/mqdefault.jpg,https://i.ytimg.com/vi/sEJGynuNdWw/hqdefault.jpg,Corey Schafer,62432,1240,16,0,61,./thumbnails/sEJGynuNdWw.jpg
iT1SE6AMbq0,2014-03-22T04:09:54Z,Lab Puppy Diving in Snow,https://i.ytimg.com/vi/iT1SE6AMbq0/default.jpg,https://i.ytimg.com/vi/iT1SE6AMbq0/mqdefault.jpg,https://i.ytimg.com/vi/iT1SE6AMbq0/hqdefault.jpg,Corey Schafer,22966,415,2,0,13,./thumbnails/iT1SE6AMbq0.jpg
UI1x1nevQD0,2014-01-20T02:08:29Z,Lab puppy playing in bath tub,https://i.ytimg.com/vi/UI1x1nevQD0/default.jpg,https://i.ytimg.com/vi/UI1x1nevQD0/mqdefault.jpg,https://i.ytimg.com/vi/UI1x1nevQD0/hqdefault.jpg,Corey Schafer,21491,602,3,0,29,./thumbnails/UI1x1nevQD0.jpg
